Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CLM0025550,CUST0520745,VEH0520745,10000,2025-11-21,1
CLM0025551,CUST0520764,VEH0520764,10000,2025-05-14,1
CLM0025552,CUST0520797,VEH0520797,10000,2025-01-27,1
CLM0025553,CUST0520798,VEH0520798,10000,2025-01-27,1
CLM0025554,CUST0520813,VEH0520813,10000,2025-12-14,1
CLM0025555,CUST0520818,VEH0520818,10000,2025-07-14,1
CLM0025556,CUST0520852,VEH0520852,10000,2025-11-07,1
CLM0025557,CUST0520853,VEH0520853,10000,2025-10-21,1
CLM0025558,CUST0520855,VEH0520855,10000,2025-02-20,1
CLM0025559,CUST0520862,VEH0520862,10000,2025-01-20,1
CLM0025560,CUST0520875,VEH0520875,10000,2025-02-27,1
CLM0025561,CUST0520881,VEH0520881,10000,2026-01-10,1
CLM0025562,CUST0520883,VEH0520883,10000,2025-02-20,1
CLM0025563,CUST0520946,VEH0520946,10000,2025-02-06,1
CLM0025564,CUST0520996,VEH0520996,10000,2025-06-21,1
CLM0025565,CUST0521003,VEH0521003,10000,2025-06-28,1
CLM0025566,CUST0521010,VEH0521010,10000,2025-10-07,1
CLM0025567,CUST0521011,VEH0521011,10000,2025-08-21,1
CLM0025568,CUST0521018,VEH0521018,10000,2026-01-02,1
CLM0025569,CUST0521024,VEH0521024,10000,2025-05-14,1
CLM0025570,CUST0521042,VEH0521042,10000,2026-02-11,1
CLM0025571,CUST0521130,VEH0521130,10000,2025-03-14,1
CLM0025572,CUST0521135,VEH0521135,10000,2025-12-07,1
CLM0025573,CUST0521139,VEH0521139,10000,2025-08-07,1
CLM0025574,CUST0521221,VEH0521221,10000,2026-01-07,1
CLM0025575,CUST0521244,VEH0521244,10000,2025-08-21,1
CLM0025576,CUST0521246,VEH0521246,10000,2025-02-20,1
CLM0025577,CUST0521271,VEH0521271,10000,2025-11-14,1
CLM0025578,CUST0521272,VEH0521272,10000,2025-12-14,1
CLM0025579,CUST0521284,VEH0521284,10000,2025-03-28,1
CLM0025580,CUST0521297,VEH0521297,10000,2025-01-20,1
CLM0025581,CUST0521301,VEH0521301,10000,2025-12-21,1
CLM0025582,CUST0521339,VEH0521339,10000,2025-01-20,1
CLM0025583,CUST0521360,VEH0521360,10000,2025-10-07,1
CLM0025584,CUST0521366,VEH0521366,10000,2025-01-13,1
CLM0025585,CUST0521371,VEH0521371,10000,2025-10-28,1
CLM0025586,CUST0521376,VEH0521376,10000,2025-10-07,1
CLM0025587,CUST0521412,VEH0521412,10000,2026-02-04,1
CLM0025588,CUST0521498,VEH0521498,10000,2025-03-28,1
CLM0025589,CUST0521504,VEH0521504,10000,2025-03-28,1
CLM0025590,CUST0521509,VEH0521509,10000,2026-01-12,1
CLM0025591,CUST0521513,VEH0521513,10000,2025-12-21,1
CLM0025592,CUST0521518,VEH0521518,10000,2026-01-03,1
CLM0025593,CUST0521524,VEH0521524,10000,2025-11-07,1
CLM0025594,CUST0521538,VEH0521538,10000,2025-02-06,1
CLM0025595,CUST0521553,VEH0521553,10000,2025-09-14,1
CLM0025596,CUST0521572,VEH0521572,10000,2025-03-07,1
CLM0025597,CUST0521605,VEH0521605,10000,2025-11-07,1
CLM0025598,CUST0521632,VEH0521632,10000,2025-12-07,1
CLM0025599,CUST0521701,VEH0521701,10000,2026-01-22,1
CLM0025600,CUST0521710,VEH0521710,10000,2025-09-07,1
CLM0025601,CUST0521732,VEH0521732,10000,2025-05-28,1
CLM0025602,CUST0521743,VEH0521743,10000,2025-08-07,1
CLM0025603,CUST0521761,VEH0521761,10000,2025-10-07,1
CLM0025604,CUST0521802,VEH0521802,10000,2025-02-27,1
CLM0025605,CUST0521866,VEH0521866,10000,2025-11-14,1
CLM0025606,CUST0521877,VEH0521877,10000,2025-11-21,1
CLM0025607,CUST0521879,VEH0521879,10000,2025-04-28,1
CLM0025608,CUST0521885,VEH0521885,10000,2025-10-28,1
CLM0025609,CUST0521892,VEH0521892,10000,2026-01-06,1
CLM0025610,CUST0521945,VEH0521945,10000,2025-05-14,1
CLM0025611,CUST0521973,VEH0521973,10000,2025-02-20,1
CLM0025612,CUST0521979,VEH0521979,10000,2025-09-21,1
CLM0025613,CUST0522001,VEH0522001,10000,2025-09-14,1
CLM0025614,CUST0522010,VEH0522010,10000,2025-11-21,1
CLM0025615,CUST0522035,VEH0522035,10000,2025-11-14,1
CLM0025616,CUST0522038,VEH0522038,10000,2026-01-31,1
CLM0025617,CUST0522044,VEH0522044,10000,2025-04-07,1
CLM0025618,CUST0522074,VEH0522074,10000,2025-10-07,1
CLM0025619,CUST0522083,VEH0522083,10000,2026-01-25,1
CLM0025620,CUST0522094,VEH0522094,10000,2025-05-07,1
CLM0025621,CUST0522097,VEH0522097,10000,2025-01-06,1
CLM0025622,CUST0522119,VEH0522119,10000,2025-01-20,1
CLM0025623,CUST0522124,VEH0522124,10000,2026-02-02,1
CLM0025624,CUST0522136,VEH0522136,10000,2025-05-28,1
CLM0025625,CUST0522147,VEH0522147,10000,2025-11-28,1
CLM0025626,CUST0522157,VEH0522157,10000,2025-07-21,1
CLM0025627,CUST0522209,VEH0522209,10000,2026-01-12,1
CLM0025628,CUST0522215,VEH0522215,10000,2025-09-07,1
CLM0025629,CUST0522257,VEH0522257,10000,2025-06-21,1
CLM0025630,CUST0522259,VEH0522259,10000,2025-11-28,1
CLM0025631,CUST0522302,VEH0522302,10000,2025-06-28,1
CLM0025632,CUST0522315,VEH0522315,10000,2025-07-28,1
CLM0025633,CUST0522323,VEH0522323,10000,2025-05-07,1
CLM0025634,CUST0522348,VEH0522348,10000,2025-08-21,1
CLM0025635,CUST0522412,VEH0522412,10000,2026-02-21,1
CLM0025636,CUST0522434,VEH0522434,10000,2026-01-20,1
CLM0025637,CUST0522436,VEH0522436,10000,2025-04-21,1
CLM0025638,CUST0522443,VEH0522443,10000,2025-07-28,1
CLM0025639,CUST0522453,VEH0522453,10000,2026-01-21,1
CLM0025640,CUST0522459,VEH0522459,10000,2025-08-07,1
CLM0025641,CUST0522484,VEH0522484,10000,2025-01-27,1
CLM0025642,CUST0522529,VEH0522529,10000,2025-07-28,1
CLM0025643,CUST0522573,VEH0522573,10000,2025-04-14,1
CLM0025644,CUST0522587,VEH0522587,10000,2025-07-28,1
CLM0025645,CUST0522629,VEH0522629,10000,2026-01-27,1
CLM0025646,CUST0522722,VEH0522722,10000,2025-11-28,1
CLM0025647,CUST0522733,VEH0522733,10000,2025-03-14,1
CLM0025648,CUST0522747,VEH0522747,10000,2025-06-07,1
CLM0025649,CUST0522750,VEH0522750,10000,2025-04-21,1
CLM0025650,CUST0522752,VEH0522752,10000,2025-04-14,1
CLM0025651,CUST0522765,VEH0522765,10000,2025-11-28,1
CLM0025652,CUST0522777,VEH0522777,10000,2025-12-14,1
CLM0025653,CUST0522813,VEH0522813,10000,2025-12-21,1
CLM0025654,CUST0522862,VEH0522862,10000,2025-07-14,1
CLM0025655,CUST0522870,VEH0522870,10000,2025-05-07,1
CLM0025656,CUST0522918,VEH0522918,10000,2026-02-18,1
CLM0025657,CUST0522944,VEH0522944,10000,2025-05-28,1
CLM0025658,CUST0522960,VEH0522960,10000,2025-09-28,1
CLM0025659,CUST0522966,VEH0522966,10000,2025-11-28,1
CLM0025660,CUST0522994,VEH0522994,10000,2025-12-21,1
CLM0025661,CUST0522998,VEH0522998,10000,2025-08-14,1
CLM0025662,CUST0523010,VEH0523010,10000,2025-09-07,1
CLM0025663,CUST0523041,VEH0523041,10000,2025-12-28,1
CLM0025664,CUST0523081,VEH0523081,10000,2026-01-27,1
CLM0025665,CUST0523082,VEH0523082,10000,2026-02-15,1
CLM0025666,CUST0523109,VEH0523109,10000,2025-10-21,1
CLM0025667,CUST0523121,VEH0523121,10000,2025-07-28,1
CLM0025668,CUST0523126,VEH0523126,10000,2025-08-28,1
CLM0025669,CUST0523196,VEH0523196,10000,2025-01-20,1
CLM0025670,CUST0523222,VEH0523222,10000,2025-06-28,1
CLM0025671,CUST0523224,VEH0523224,10000,2026-02-12,1
CLM0025672,CUST0523242,VEH0523242,10000,2025-01-06,1
CLM0025673,CUST0523259,VEH0523259,10000,2025-11-07,1
CLM0025674,CUST0523266,VEH0523266,10000,2025-06-07,1
CLM0025675,CUST0523299,VEH0523299,10000,2025-10-28,1
CLM0025676,CUST0523396,VEH0523396,10000,2025-10-21,1
CLM0025677,CUST0523399,VEH0523399,10000,2025-04-21,1
CLM0025678,CUST0523419,VEH0523419,10000,2025-12-07,1
CLM0025679,CUST0523423,VEH0523423,10000,2025-08-07,1
CLM0025680,CUST0523425,VEH0523425,10000,2026-02-19,1
CLM0025681,CUST0523448,VEH0523448,10000,2025-05-07,1
CLM0025682,CUST0523450,VEH0523450,10000,2025-01-27,1
CLM0025683,CUST0523463,VEH0523463,10000,2025-01-27,1
CLM0025684,CUST0523470,VEH0523470,10000,2025-01-06,1
CLM0025685,CUST0523488,VEH0523488,10000,2025-08-28,1
CLM0025686,CUST0523514,VEH0523514,10000,2025-06-07,1
CLM0025687,CUST0523541,VEH0523541,10000,2025-09-14,1
CLM0025688,CUST0523547,VEH0523547,10000,2026-01-11,1
CLM0025689,CUST0523561,VEH0523561,10000,2025-09-07,1
CLM0025690,CUST0523583,VEH0523583,10000,2025-06-14,1
CLM0025691,CUST0523585,VEH0523585,10000,2025-04-21,1
CLM0025692,CUST0523674,VEH0523674,10000,2026-02-26,1
CLM0025693,CUST0523679,VEH0523679,10000,2025-01-27,1
CLM0025694,CUST0523681,VEH0523681,10000,2025-05-14,1
CLM0025695,CUST0523685,VEH0523685,10000,2025-06-21,1
CLM0025696,CUST0523749,VEH0523749,10000,2026-01-14,1
CLM0025697,CUST0523774,VEH0523774,10000,2026-02-22,1
CLM0025698,CUST0523777,VEH0523777,10000,2025-09-07,1
CLM0025699,CUST0523788,VEH0523788,10000,2025-04-14,1
CLM0025700,CUST0523810,VEH0523810,10000,2025-02-27,1
CLM0025701,CUST0523838,VEH0523838,10000,2025-07-28,1
CLM0025702,CUST0523886,VEH0523886,10000,2025-11-14,1
CLM0025703,CUST0523918,VEH0523918,10000,2025-05-07,1
CLM0025704,CUST0523926,VEH0523926,10000,2025-12-07,1
CLM0025705,CUST0523952,VEH0523952,10000,2025-03-21,1
CLM0025706,CUST0523952,VEH0523952,10000,2026-01-13,2
CLM0025707,CUST0524016,VEH0524016,10000,2025-07-28,1
CLM0025708,CUST0524143,VEH0524143,10000,2025-01-06,1
CLM0025709,CUST0524167,VEH0524167,10000,2025-12-21,1
CLM0025710,CUST0524168,VEH0524168,10000,2025-05-14,1
CLM0025711,CUST0524172,VEH0524172,10000,2025-02-13,1
CLM0025712,CUST0524183,VEH0524183,10000,2025-03-07,1
CLM0025713,CUST0524192,VEH0524192,10000,2025-02-06,1
CLM0025714,CUST0524206,VEH0524206,10000,2025-08-14,1
CLM0025715,CUST0524217,VEH0524217,10000,2025-01-06,1
CLM0025716,CUST0524217,VEH0524217,10000,2026-01-29,2
CLM0025717,CUST0524252,VEH0524252,10000,2025-06-07,1
CLM0025718,CUST0524252,VEH0524252,10000,2026-02-13,2
CLM0025719,CUST0524257,VEH0524257,10000,2025-10-21,1
CLM0025720,CUST0524272,VEH0524272,10000,2025-06-14,1
CLM0025721,CUST0524287,VEH0524287,10000,2026-02-11,1
CLM0025722,CUST0524337,VEH0524337,10000,2025-01-27,1
CLM0025723,CUST0524371,VEH0524371,10000,2025-06-14,1
CLM0025724,CUST0524409,VEH0524409,10000,2025-08-07,1
CLM0025725,CUST0524426,VEH0524426,10000,2025-12-07,1
CLM0025726,CUST0524453,VEH0524453,10000,2025-11-07,1
CLM0025727,CUST0524473,VEH0524473,10000,2026-02-17,1
CLM0025728,CUST0524483,VEH0524483,10000,2025-10-14,1
CLM0025729,CUST0524553,VEH0524553,10000,2025-04-14,1
CLM0025730,CUST0524562,VEH0524562,10000,2025-04-07,1
CLM0025731,CUST0524573,VEH0524573,10000,2025-06-28,1
CLM0025732,CUST0524581,VEH0524581,10000,2025-10-28,1
CLM0025733,CUST0524588,VEH0524588,10000,2025-10-07,1
CLM0025734,CUST0524600,VEH0524600,10000,2025-09-28,1
CLM0025735,CUST0524618,VEH0524618,10000,2025-10-21,1
CLM0025736,CUST0524625,VEH0524625,10000,2025-03-21,1
CLM0025737,CUST0524640,VEH0524640,10000,2025-07-07,1
CLM0025738,CUST0524640,VEH0524640,10000,2026-02-15,2
CLM0025739,CUST0524644,VEH0524644,10000,2025-12-14,1
CLM0025740,CUST0524665,VEH0524665,10000,2025-03-28,1
CLM0025741,CUST0524705,VEH0524705,10000,2025-03-14,1
CLM0025742,CUST0524782,VEH0524782,10000,2026-01-10,1
CLM0025743,CUST0524805,VEH0524805,10000,2025-01-27,1
CLM0025744,CUST0524809,VEH0524809,10000,2026-02-27,1
CLM0025745,CUST0524821,VEH0524821,10000,2026-01-12,1
CLM0025746,CUST0524863,VEH0524863,10000,2025-06-07,1
CLM0025747,CUST0524886,VEH0524886,10000,2026-02-04,1
CLM0025748,CUST0524909,VEH0524909,10000,2026-02-28,1
CLM0025749,CUST0524910,VEH0524910,10000,2025-03-14,1
CLM0025750,CUST0524934,VEH0524934,10000,2025-02-13,1
CLM0025751,CUST0524980,VEH0524980,10000,2026-01-16,1
CLM0025752,CUST0525036,VEH0525036,10000,2025-04-14,1
CLM0025753,CUST0525063,VEH0525063,10000,2025-09-14,1
CLM0025754,CUST0525065,VEH0525065,10000,2025-07-14,1
CLM0025755,CUST0525074,VEH0525074,10000,2025-06-21,1
CLM0025756,CUST0525105,VEH0525105,10000,2025-05-21,1
CLM0025757,CUST0525128,VEH0525128,10000,2025-01-06,1
CLM0025758,CUST0525141,VEH0525141,10000,2025-11-07,1
CLM0025759,CUST0525147,VEH0525147,10000,2026-01-29,1
CLM0025760,CUST0525200,VEH0525200,10000,2025-05-07,1
CLM0025761,CUST0525201,VEH0525201,10000,2025-11-07,1
CLM0025762,CUST0525216,VEH0525216,10000,2025-12-14,1
CLM0025763,CUST0525256,VEH0525256,10000,2026-01-27,1
CLM0025764,CUST0525264,VEH0525264,10000,2025-06-28,1
CLM0025765,CUST0525283,VEH0525283,10000,2025-12-28,1
CLM0025766,CUST0525287,VEH0525287,10000,2025-11-28,1
CLM0025767,CUST0525348,VEH0525348,10000,2025-04-28,1
CLM0025768,CUST0525358,VEH0525358,10000,2025-07-28,1
CLM0025769,CUST0525366,VEH0525366,10000,2025-11-28,1
CLM0025770,CUST0525381,VEH0525381,10000,2025-02-27,1
CLM0025771,CUST0525540,VEH0525540,10000,2025-08-21,1
CLM0025772,CUST0525553,VEH0525553,10000,2025-03-07,1
CLM0025773,CUST0525576,VEH0525576,10000,2025-05-14,1
CLM0025774,CUST0525578,VEH0525578,10000,2025-10-21,1
CLM0025775,CUST0525587,VEH0525587,10000,2025-02-20,1
CLM0025776,CUST0525593,VEH0525593,10000,2025-06-07,1
CLM0025777,CUST0525627,VEH0525627,10000,2025-07-07,1
CLM0025778,CUST0525635,VEH0525635,10000,2025-11-21,1
CLM0025779,CUST0525647,VEH0525647,10000,2025-08-07,1
CLM0025780,CUST0525654,VEH0525654,10000,2025-06-07,1
CLM0025781,CUST0525664,VEH0525664,10000,2025-03-28,1
CLM0025782,CUST0525701,VEH0525701,10000,2025-07-07,1
CLM0025783,CUST0525718,VEH0525718,10000,2026-02-20,1
CLM0025784,CUST0525735,VEH0525735,10000,2025-06-21,1
CLM0025785,CUST0525757,VEH0525757,10000,2025-11-28,1
CLM0025786,CUST0525783,VEH0525783,10000,2026-01-11,1
CLM0025787,CUST0525784,VEH0525784,10000,2026-02-27,1
CLM0025788,CUST0525814,VEH0525814,10000,2026-01-03,1
CLM0025789,CUST0525819,VEH0525819,10000,2025-01-06,1
CLM0025790,CUST0525831,VEH0525831,10000,2025-09-21,1
CLM0025791,CUST0525839,VEH0525839,10000,2025-11-14,1
CLM0025792,CUST0525855,VEH0525855,10000,2025-04-14,1
CLM0025793,CUST0525856,VEH0525856,10000,2025-05-07,1
CLM0025794,CUST0525902,VEH0525902,10000,2026-02-25,1
CLM0025795,CUST0525952,VEH0525952,10000,2025-12-28,1
CLM0025796,CUST0525962,VEH0525962,10000,2025-01-13,1
CLM0025797,CUST0525963,VEH0525963,10000,2025-05-14,1
CLM0025798,CUST0526023,VEH0526023,10000,2026-02-13,1
CLM0025799,CUST0526071,VEH0526071,10000,2025-10-28,1
CLM0025800,CUST0526080,VEH0526080,10000,2025-11-28,1
CLM0025801,CUST0526086,VEH0526086,10000,2026-01-16,1
CLM0025802,CUST0526097,VEH0526097,10000,2025-12-07,1
CLM0025803,CUST0526101,VEH0526101,10000,2025-08-21,1
CLM0025804,CUST0526110,VEH0526110,10000,2025-01-13,1
CLM0025805,CUST0526117,VEH0526117,10000,2025-04-07,1
CLM0025806,CUST0526122,VEH0526122,10000,2025-12-28,1
CLM0025807,CUST0526137,VEH0526137,10000,2025-10-28,1
CLM0025808,CUST0526139,VEH0526139,10000,2025-04-07,1
CLM0025809,CUST0526170,VEH0526170,10000,2025-11-28,1
CLM0025810,CUST0526182,VEH0526182,10000,2025-03-07,1
CLM0025811,CUST0526184,VEH0526184,10000,2025-01-27,1
CLM0025812,CUST0526187,VEH0526187,10000,2025-12-28,1
CLM0025813,CUST0526188,VEH0526188,10000,2025-02-20,1
CLM0025814,CUST0526249,VEH0526249,10000,2025-06-14,1
CLM0025815,CUST0526335,VEH0526335,10000,2025-02-06,1
CLM0025816,CUST0526371,VEH0526371,10000,2025-10-21,1
CLM0025817,CUST0526375,VEH0526375,10000,2025-12-07,1
CLM0025818,CUST0526384,VEH0526384,10000,2025-02-27,1
CLM0025819,CUST0526401,VEH0526401,10000,2025-01-06,1
CLM0025820,CUST0526424,VEH0526424,10000,2026-02-27,1
CLM0025821,CUST0526451,VEH0526451,10000,2026-01-25,1
CLM0025822,CUST0526561,VEH0526561,10000,2025-12-07,1
CLM0025823,CUST0526564,VEH0526564,10000,2025-08-28,1
CLM0025824,CUST0526581,VEH0526581,10000,2025-06-28,1
CLM0025825,CUST0526582,VEH0526582,10000,2025-11-21,1
CLM0025826,CUST0526645,VEH0526645,10000,2025-04-07,1
CLM0025827,CUST0526652,VEH0526652,10000,2026-02-28,1
CLM0025828,CUST0526697,VEH0526697,10000,2025-02-20,1
CLM0025829,CUST0526705,VEH0526705,10000,2026-02-16,1
CLM0025830,CUST0526734,VEH0526734,10000,2025-09-14,1
CLM0025831,CUST0526738,VEH0526738,10000,2025-12-14,1
CLM0025832,CUST0526768,VEH0526768,10000,2025-06-21,1
CLM0025833,CUST0526776,VEH0526776,10000,2025-01-27,1
CLM0025834,CUST0526809,VEH0526809,10000,2025-07-07,1
CLM0025835,CUST0526861,VEH0526861,10000,2026-01-20,1
CLM0025836,CUST0526863,VEH0526863,10000,2025-05-28,1
CLM0025837,CUST0526882,VEH0526882,10000,2025-05-28,1
CLM0025838,CUST0526889,VEH0526889,10000,2025-03-28,1
CLM0025839,CUST0526892,VEH0526892,10000,2025-12-28,1
CLM0025840,CUST0526899,VEH0526899,10000,2025-05-07,1
CLM0025841,CUST0526922,VEH0526922,10000,2026-02-09,1
CLM0025842,CUST0526945,VEH0526945,10000,2025-10-21,1
CLM0025843,CUST0526980,VEH0526980,10000,2026-01-31,1
CLM0025844,CUST0526991,VEH0526991,10000,2026-02-07,1
CLM0025845,CUST0527009,VEH0527009,10000,2025-09-07,1
CLM0025846,CUST0527019,VEH0527019,10000,2025-08-28,1
CLM0025847,CUST0527020,VEH0527020,10000,2026-01-24,1
CLM0025848,CUST0527021,VEH0527021,10000,2026-02-26,1
CLM0025849,CUST0527108,VEH0527108,10000,2026-01-09,1
CLM0025850,CUST0527122,VEH0527122,10000,2026-01-11,1
CLM0025851,CUST0527131,VEH0527131,10000,2025-10-21,1
CLM0025852,CUST0527133,VEH0527133,10000,2025-04-21,1
CLM0025853,CUST0527155,VEH0527155,10000,2025-07-14,1
CLM0025854,CUST0527173,VEH0527173,10000,2025-05-14,1
CLM0025855,CUST0527175,VEH0527175,10000,2025-04-21,1
CLM0025856,CUST0527178,VEH0527178,10000,2025-01-27,1
CLM0025857,CUST0527182,VEH0527182,10000,2026-02-17,1
CLM0025858,CUST0527219,VEH0527219,10000,2025-09-28,1
CLM0025859,CUST0527223,VEH0527223,10000,2025-10-28,1
CLM0025860,CUST0527280,VEH0527280,10000,2025-09-21,1
CLM0025861,CUST0527283,VEH0527283,10000,2025-08-21,1
CLM0025862,CUST0527284,VEH0527284,10000,2025-09-07,1
CLM0025863,CUST0527295,VEH0527295,10000,2025-08-14,1
CLM0025864,CUST0527299,VEH0527299,10000,2025-03-14,1
CLM0025865,CUST0527336,VEH0527336,10000,2025-07-14,1
CLM0025866,CUST0527342,VEH0527342,10000,2025-12-14,1
CLM0025867,CUST0527371,VEH0527371,10000,2025-06-14,1
CLM0025868,CUST0527391,VEH0527391,10000,2026-02-24,1
CLM0025869,CUST0527392,VEH0527392,10000,2025-08-21,1
CLM0025870,CUST0527394,VEH0527394,10000,2026-01-07,1
CLM0025871,CUST0527435,VEH0527435,10000,2025-10-14,1
CLM0025872,CUST0527442,VEH0527442,10000,2025-02-13,1
CLM0025873,CUST0527444,VEH0527444,10000,2025-03-21,1
CLM0025874,CUST0527464,VEH0527464,10000,2025-04-28,1
CLM0025875,CUST0527489,VEH0527489,10000,2026-02-03,1
CLM0025876,CUST0527491,VEH0527491,10000,2025-02-20,1
CLM0025877,CUST0527508,VEH0527508,10000,2025-05-21,1
CLM0025878,CUST0527517,VEH0527517,10000,2025-06-14,1
CLM0025879,CUST0527531,VEH0527531,10000,2025-05-14,1
CLM0025880,CUST0527574,VEH0527574,10000,2025-07-14,1
CLM0025881,CUST0527587,VEH0527587,10000,2025-03-07,1
CLM0025882,CUST0527597,VEH0527597,10000,2025-09-28,1
CLM0025883,CUST0527604,VEH0527604,10000,2025-05-14,1
CLM0025884,CUST0527606,VEH0527606,10000,2025-10-14,1
CLM0025885,CUST0527638,VEH0527638,10000,2025-06-14,1
CLM0025886,CUST0527642,VEH0527642,10000,2025-12-14,1
CLM0025887,CUST0527648,VEH0527648,10000,2026-02-22,1
CLM0025888,CUST0527656,VEH0527656,10000,2025-08-07,1
CLM0025889,CUST0527684,VEH0527684,10000,2025-04-28,1
CLM0025890,CUST0527689,VEH0527689,10000,2025-10-21,1
CLM0025891,CUST0527710,VEH0527710,10000,2026-02-25,1
CLM0025892,CUST0527713,VEH0527713,10000,2026-02-01,1
CLM0025893,CUST0527720,VEH0527720,10000,2025-08-07,1
CLM0025894,CUST0527732,VEH0527732,10000,2026-02-04,1
CLM0025895,CUST0527738,VEH0527738,10000,2025-09-14,1
CLM0025896,CUST0527758,VEH0527758,10000,2025-07-07,1
CLM0025897,CUST0527772,VEH0527772,10000,2025-03-14,1
CLM0025898,CUST0527800,VEH0527800,10000,2026-02-02,1
CLM0025899,CUST0527807,VEH0527807,10000,2025-05-21,1
CLM0025900,CUST0527908,VEH0527908,10000,2025-12-14,1
CLM0025901,CUST0527914,VEH0527914,10000,2026-01-08,1
CLM0025902,CUST0527928,VEH0527928,10000,2026-02-03,1
CLM0025903,CUST0527943,VEH0527943,10000,2025-10-21,1
CLM0025904,CUST0527947,VEH0527947,10000,2025-09-28,1
CLM0025905,CUST0527956,VEH0527956,10000,2025-07-28,1
CLM0025906,CUST0527973,VEH0527973,10000,2026-01-26,1
CLM0025907,CUST0527974,VEH0527974,10000,2025-04-07,1
CLM0025908,CUST0527984,VEH0527984,10000,2025-08-14,1
CLM0025909,CUST0528017,VEH0528017,10000,2025-04-21,1
CLM0025910,CUST0528023,VEH0528023,10000,2025-07-07,1
CLM0025911,CUST0528030,VEH0528030,10000,2025-03-07,1
CLM0025912,CUST0528056,VEH0528056,10000,2026-01-09,1
CLM0025913,CUST0528067,VEH0528067,10000,2025-12-07,1
CLM0025914,CUST0528082,VEH0528082,10000,2025-04-21,1
CLM0025915,CUST0528086,VEH0528086,10000,2026-01-23,1
CLM0025916,CUST0528103,VEH0528103,10000,2025-06-07,1
CLM0025917,CUST0528122,VEH0528122,10000,2025-02-06,1
CLM0025918,CUST0528138,VEH0528138,10000,2026-01-24,1
CLM0025919,CUST0528164,VEH0528164,10000,2025-04-07,1
CLM0025920,CUST0528192,VEH0528192,10000,2025-01-27,1
CLM0025921,CUST0528194,VEH0528194,10000,2025-11-21,1
CLM0025922,CUST0528198,VEH0528198,10000,2025-06-28,1
CLM0025923,CUST0528230,VEH0528230,10000,2025-09-14,1
CLM0025924,CUST0528233,VEH0528233,10000,2025-11-21,1
CLM0025925,CUST0528246,VEH0528246,10000,2025-10-14,1
CLM0025926,CUST0528261,VEH0528261,10000,2026-02-11,1
CLM0025927,CUST0528307,VEH0528307,10000,2025-01-13,1
CLM0025928,CUST0528326,VEH0528326,10000,2026-02-16,1
CLM0025929,CUST0528395,VEH0528395,10000,2025-09-28,1
CLM0025930,CUST0528403,VEH0528403,10000,2026-02-24,1
CLM0025931,CUST0528453,VEH0528453,10000,2025-01-20,1
CLM0025932,CUST0528461,VEH0528461,10000,2025-12-28,1
CLM0025933,CUST0528462,VEH0528462,10000,2025-05-21,1
CLM0025934,CUST0528484,VEH0528484,10000,2026-02-16,1
CLM0025935,CUST0528485,VEH0528485,10000,2025-11-21,1
CLM0025936,CUST0528498,VEH0528498,10000,2025-06-14,1
CLM0025937,CUST0528533,VEH0528533,10000,2025-03-28,1
CLM0025938,CUST0528538,VEH0528538,10000,2026-02-03,1
CLM0025939,CUST0528549,VEH0528549,10000,2025-03-21,1
CLM0025940,CUST0528561,VEH0528561,10000,2025-07-07,1
CLM0025941,CUST0528576,VEH0528576,10000,2026-01-11,1
CLM0025942,CUST0528587,VEH0528587,10000,2025-04-28,1
CLM0025943,CUST0528592,VEH0528592,10000,2026-01-21,1
CLM0025944,CUST0528627,VEH0528627,10000,2026-02-12,1
CLM0025945,CUST0528636,VEH0528636,10000,2025-11-21,1
CLM0025946,CUST0528636,VEH0528636,10000,2026-02-02,2
CLM0025947,CUST0528642,VEH0528642,10000,2025-12-21,1
CLM0025948,CUST0528665,VEH0528665,10000,2026-01-01,1
CLM0025949,CUST0528679,VEH0528679,10000,2025-02-13,1
CLM0025950,CUST0528681,VEH0528681,10000,2025-10-21,1
CLM0025951,CUST0528683,VEH0528683,10000,2025-11-07,1
CLM0025952,CUST0528731,VEH0528731,10000,2025-08-21,1
CLM0025953,CUST0528779,VEH0528779,10000,2025-11-14,1
CLM0025954,CUST0528818,VEH0528818,10000,2025-06-28,1
CLM0025955,CUST0528822,VEH0528822,10000,2026-02-19,1
CLM0025956,CUST0528920,VEH0528920,10000,2026-01-18,1
CLM0025957,CUST0528940,VEH0528940,10000,2025-09-07,1
CLM0025958,CUST0528955,VEH0528955,10000,2025-02-06,1
CLM0025959,CUST0528976,VEH0528976,10000,2025-07-07,1
CLM0025960,CUST0528992,VEH0528992,10000,2025-04-28,1
CLM0025961,CUST0529001,VEH0529001,10000,2025-03-14,1
CLM0025962,CUST0529018,VEH0529018,10000,2025-09-21,1
CLM0025963,CUST0529070,VEH0529070,10000,2025-06-14,1
CLM0025964,CUST0529102,VEH0529102,10000,2026-02-10,1
CLM0025965,CUST0529113,VEH0529113,10000,2025-11-14,1
CLM0025966,CUST0529162,VEH0529162,10000,2025-06-21,1
CLM0025967,CUST0529172,VEH0529172,10000,2025-08-14,1
CLM0025968,CUST0529179,VEH0529179,10000,2026-01-19,1
CLM0025969,CUST0529180,VEH0529180,10000,2025-07-21,1
CLM0025970,CUST0529189,VEH0529189,10000,2026-01-08,1
CLM0025971,CUST0529216,VEH0529216,10000,2025-07-21,1
